appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
2230142_50362,2230142,50362,405,29,2012-08-18,Fabian Delph,GB1,0,0,0,0,77
2230142_61561,2230142,61561,405,873,2012-08-18,Barry Bannan,GB1,0,0,0,0,13
2230142_61592,2230142,61592,379,873,2012-08-18,James Tomkins,GB1,0,0,0,0,17
2230142_62638,2230142,62638,405,405,2012-08-18,Nathan Baker,GB1,0,0,0,0,90
2230142_70950,2230142,70950,379,762,2012-08-18,Mohamed Diamé,GB1,0,0,0,0,90
2230142_9218,2230142,9218,379,379,2012-08-18,Matthew Taylor,GB1,0,0,0,0,90
2230142_9413,2230142,9413,379,7378,2012-08-18,Ricardo Vaz Tê,GB1,0,0,0,1,90
2230142_98240,2230142,98240,405,762,2012-08-18,Ciaran Clark,GB1,1,0,0,0,90
2230143_12124,2230143,12124,512,43,2012-08-18,Glenn Whelan,GB1,0,0,0,0,85
2230143_12628,2230143,12628,1032,1032,2012-08-18,Noel Hunt,GB1,0,0,0,1,13
2230143_13616,2230143,13616,512,512,2012-08-18,Andy Wilkinson,GB1,0,0,0,0,90
2230143_13683,2230143,13683,512,1110,2012-08-18,Dean Whitehead,GB1,2,0,0,0,88
2230143_14041,2230143,14041,1032,1032,2012-08-18,Mikele Leigertwood,GB1,1,0,0,0,90
2230143_14047,2230143,14047,1032,1032,2012-08-18,Jobi McAnuff,GB1,0,0,0,0,90
2230143_15074,2230143,15074,1032,11127,2012-08-18,Pavel Pogrebnyak,GB1,0,0,0,0,77
2230143_16716,2230143,16716,1032,1032,2012-08-18,Danny Guthrie,GB1,0,0,0,0,90
2230143_25366,2230143,25366,512,1132,2012-08-18,Michael Kightly,GB1,0,0,1,0,75
2230143_2998,2230143,2998,512,1003,2012-08-18,Robert Huth,GB1,0,0,0,0,90
2230143_30379,2230143,30379,1032,5220,2012-08-18,Kaspars Gorkss,GB1,1,0,0,0,90
2230143_30456,2230143,30456,512,984,2012-08-18,Marc Wilson,GB1,0,0,0,0,90
2230143_3306,2230143,3306,512,1132,2012-08-18,Jonathan Walters,GB1,0,0,0,0,90
2230143_33873,2230143,33873,512,29,2012-08-18,Asmir Begovic,GB1,1,0,0,0,90
2230143_35855,2230143,35855,512,1467,2012-08-18,Cameron Jerome,GB1,0,0,0,0,15
2230143_3634,2230143,3634,1032,1032,2012-08-18,Ian Harte,GB1,0,0,0,0,90
2230143_3788,2230143,3788,512,512,2012-08-18,Matthew Etherington,GB1,0,0,0,0,80
2230143_4072,2230143,4072,512,1132,2012-08-18,Peter Crouch,GB1,0,0,0,0,90
2230143_4112,2230143,4112,512,512,2012-08-18,Rory Delap,GB1,0,0,0,0,10
2230143_4233,2230143,4233,1032,989,2012-08-18,Adam Federici,GB1,0,0,0,0,90
2230143_43853,2230143,43853,1032,1032,2012-08-18,Chris Gunter,GB1,0,0,0,0,90
2230143_45861,2230143,45861,512,512,2012-08-18,Ryan Shawcross,GB1,1,0,0,1,90
2230143_46106,2230143,46106,1032,903,2012-08-18,Adam Le Fondre,GB1,0,0,1,0,90
2230143_47768,2230143,47768,1032,1032,2012-08-18,Alex Pearce,GB1,0,0,0,0,90
2230143_58361,2230143,58361,512,512,2012-08-18,Wilson Palacios,GB1,0,0,0,0,5
2230143_65976,2230143,65976,1032,984,2012-08-18,Hal Robson-Kanu,GB1,0,0,0,0,67
2230143_69653,2230143,69653,1032,1032,2012-08-18,Garath McCleary,GB1,0,0,0,0,23
2230146_126321,2230146,126321,11,11,2012-08-18,Carl Jenkinson,GB1,0,0,0,0,90
2230146_15185,2230146,15185,11,589,2012-08-18,Lukas Podolski,GB1,0,0,0,0,64
2230146_15378,2230146,15378,11,2439,2012-08-18,Andrey Arshavin,GB1,0,0,0,0,13
2230146_15799,2230146,15799,11,1050,2012-08-18,Santi Cazorla,GB1,0,0,0,0,90
2230146_15904,2230146,15904,11,131,2012-08-18,Thomas Vermaelen,GB1,0,0,0,0,90
2230146_16576,2230146,16576,289,289,2012-08-18,Carlos Cuéllar,GB1,0,0,0,0,90
2230146_26763,2230146,26763,11,244,2012-08-18,Abou Diaby,GB1,0,0,0,0,69
2230146_31720,2230146,31720,289,289,2012-08-18,Sebastian Larsson,GB1,0,0,0,0,79
2230146_33481,2230146,33481,11,605,2012-08-18,Gervinho,GB1,0,0,0,0,90
2230146_33713,2230146,33713,11,180,2012-08-18,Theo Walcott,GB1,0,0,0,0,77
2230146_3540,2230146,3540,289,289,2012-08-18,John O'Shea,GB1,0,0,0,0,90
2230146_3548,2230146,3548,289,405,2012-08-18,Kieran Richardson,GB1,0,0,0,0,90
2230146_37157,2230146,37157,289,820,2012-08-18,Stéphane Sessègnon,GB1,0,0,0,0,64
2230146_37171,2230146,37171,289,984,2012-08-18,Craig Gardner,GB1,0,0,0,0,90
2230146_37363,2230146,37363,289,1426,2012-08-18,Lee Cattermole,GB1,0,0,0,0,90
2230146_4015,2230146,4015,289,398,2012-08-18,Louis Saha,GB1,0,0,0,0,26
2230146_42411,2230146,42411,289,873,2012-08-18,Fraizer Campbell,GB1,0,0,0,0,69
2230146_44058,2230146,44058,11,131,2012-08-18,Wojciech Szczesny,GB1,0,0,0,0,90
2230146_44792,2230146,44792,11,984,2012-08-18,Kieran Gibbs,GB1,0,0,0,0,90
2230146_50057,2230146,50057,11,417,2012-08-18,Aaron Ramsey,GB1,0,0,0,0,21
2230146_50219,2230146,50219,289,2282,2012-08-18,Simon Mignolet,GB1,0,0,0,0,90
2230146_61644,2230146,61644,289,703,2012-08-18,Jack Colback,GB1,0,0,0,0,90
2230146_66333,2230146,66333,289,405,2012-08-18,Ahmed Elmohamady,GB1,0,0,0,0,21
2230146_6710,2230146,6710,11,11,2012-08-18,Per Mertesacker,GB1,0,0,0,0,90
2230146_68183,2230146,68183,289,3008,2012-08-18,David Meyler,GB1,0,0,0,0,11
2230146_7451,2230146,7451,11,11,2012-08-18,Mikel Arteta,GB1,0,0,0,0,90
2230146_82442,2230146,82442,11,5,2012-08-18,Olivier Giroud,GB1,0,0,0,0,26
2230146_85935,2230146,85935,289,984,2012-08-18,James McClean,GB1,0,0,0,0,90
2230147_104725,2230147,104725,1123,1123,2012-08-18,Steve Morison,GB1,0,0,0,0,45
2230147_12127,2230147,12127,1123,1123,2012-08-18,Michael Turner,GB1,0,0,0,0,90
2230147_130108,2230147,130108,931,683,2012-08-18,Pajtim Kasami,GB1,0,0,0,0,16
2230147_13412,2230147,13412,1123,405,2012-08-18,Grant Holt,GB1,0,0,0,0,77
2230147_13427,2230147,13427,931,1237,2012-08-18,Steve Sidwell,GB1,0,0,1,0,9
2230147_1662,2230147,1662,931,33,2012-08-18,Sascha Riether,GB1,0,0,0,0,90
2230147_19368,2230147,19368,931,148,2012-08-18,Mousa Dembélé,GB1,0,0,0,0,90
2230147_22614,2230147,22614,1123,43,2012-08-18,Robert Snodgrass,GB1,0,0,0,0,55
2230147_24589,2230147,24589,1123,1123,2012-08-18,Wes Hoolahan,GB1,0,0,0,0,13
2230147_25553,2230147,25553,931,873,2012-08-18,Brede Hangeland,GB1,0,0,0,0,90
2230147_2874,2230147,2874,931,265,2012-08-18,Mladen Petric,GB1,0,0,2,1,67
2230147_29712,2230147,29712,1123,762,2012-08-18,John Ruddy,GB1,0,0,0,0,90
2230147_29975,2230147,29975,1123,989,2012-08-18,Andrew Surman,GB1,0,0,0,0,45
2230147_3220,2230147,3220,931,931,2012-08-18,John Arne Riise,GB1,0,0,0,1,90
2230147_3259,2230147,3259,931,931,2012-08-18,Damien Duff,GB1,0,0,1,1,74
2230147_3357,2230147,3357,931,1003,2012-08-18,Mark Schwarzer,GB1,0,0,0,0,90
2230147_3580,2230147,3580,931,43,2012-08-18,Aaron Hughes,GB1,0,0,0,0,90
2230147_37934,2230147,37934,931,833,2012-08-18,Hugo Rodallega,GB1,0,0,0,1,23
2230147_39642,2230147,39642,931,336,2012-08-18,Bryan Ruiz,GB1,0,0,0,1,81
2230147_43193,2230147,43193,1123,1123,2012-08-18,Elliott Bennett,GB1,0,0,0,0,35
2230147_45395,2230147,45395,1123,1123,2012-08-18,Jonathan Howson,GB1,0,0,0,0,90
2230147_49327,2230147,49327,1123,1123,2012-08-18,Bradley Johnson,GB1,0,0,0,0,90
2230147_51040,2230147,51040,931,995,2012-08-18,Alexander Kacaniklic,GB1,0,0,1,0,90
2230147_5352,2230147,5352,931,931,2012-08-18,Mahamadou Diarra,GB1,0,0,0,0,90
2230147_67252,2230147,67252,1123,1003,2012-08-18,Ryan Bennett,GB1,0,0,0,0,90
2230147_67303,2230147,67303,1123,124,2012-08-18,Russell Martin,GB1,0,0,0,0,90
2230147_67322,2230147,67322,1123,1123,2012-08-18,Anthony Pilkington,GB1,0,0,0,0,90
2230147_67346,2230147,67346,1123,1123,2012-08-18,Marc Tierney,GB1,0,0,0,0,90
2230149_12516,2230149,12516,984,512,2012-08-18,Peter Odemwingie,GB1,0,0,1,0,90
2230149_13572,2230149,13572,984,1010,2012-08-18,Ben Foster,GB1,0,0,0,0,90
2230149_18324,2230149,18324,984,984,2012-08-18,Zoltán Gera,GB1,0,0,1,0,68
2230149_22832,2230149,22832,31,206,2012-08-18,Daniel Agger,GB1,0,1,0,0,58
2230149_24180,2230149,24180,31,6890,2012-08-18,Martin Skrtel,GB1,0,0,0,0,90
2230149_25248,2230149,25248,984,984,2012-08-18,Jonas Olsson,GB1,0,0,0,0,90
2230149_27614,2230149,27614,984,984,2012-08-18,James Morrison,GB1,0,0,0,1,81
2230149_3109,2230149,3109,31,31,2012-08-18,Steven Gerrard,GB1,0,0,0,0,90
2230149_3597,2230149,3597,31,31,2012-08-18,Jamie Carragher,GB1,0,0,0,0,30
2230149_36814,2230149,36814,984,984,2012-08-18,Chris Brunt,GB1,0,0,0,0,9
2230149_37304,2230149,37304,984,180,2012-08-18,Shane Long,GB1,0,0,0,1,68
2230149_3876,2230149,3876,31,405,2012-08-18,Joe Cole,GB1,0,0,0,0,10
2230149_3881,2230149,3881,31,512,2012-08-18,Glen Johnson,GB1,1,0,0,0,90
2230149_40567,2230149,40567,984,124,2012-08-18,Gareth McAuley,GB1,0,0,0,0,90
2230149_4063,2230149,4063,31,641,2012-08-18,Stewart Downing,GB1,0,0,0,0,60
2230149_4070,2230149,4070,984,984,2012-08-18,Liam Ridgewell,GB1,0,0,0,1,90
2230149_41414,2230149,41414,31,398,2012-08-18,Lucas Leiva,GB1,1,0,0,0,69
2230149_44352,2230149,44352,31,13,2012-08-18,Luis Suárez,GB1,1,0,0,0,90
2230149_45272,2230149,45272,984,2553,2012-08-18,Youssouf Mulumbu,GB1,0,0,0,0,90
2230149_45330,2230149,45330,984,984,2012-08-18,Claudio Yacob,GB1,0,0,0,0,90
2230149_48066,2230149,48066,31,762,2012-08-18,Andy Carroll,GB1,1,0,0,0,11
2230149_51452,2230149,51452,31,512,2012-08-18,Joe Allen,GB1,0,0,0,0,90
2230149_5652,2230149,5652,984,984,2012-08-18,Marc-Antoine Fortuné,GB1,1,0,0,0,22
2230149_7330,2230149,7330,984,984,2012-08-18,Steven Reid,GB1,0,0,0,0,90
2230149_7825,2230149,7825,31,1047,2012-08-18,Pepe Reina,GB1,0,0,0,0,90
2230149_78959,2230149,78959,31,873,2012-08-18,Martin Kelly,GB1,0,0,0,0,90
2230149_96341,2230149,96341,984,6195,2012-08-18,Romelu Lukaku,GB1,0,0,1,0,22
2230149_96754,2230149,96754,31,6646,2012-08-18,Fabio Borini,GB1,0,0,0,0,90
2243767_15676,2243767,15676,524,2944,2012-08-18,Zydrunas Karcemarskas,TR1,0,0,0,0,90
2243767_170644,2243767,170644,2381,2381,2012-08-18,Ziya Erdal,TR1,1,0,0,0,90
2243767_21086,2243767,21086,2381,2381,2012-08-18,Jakub Navratil,TR1,1,0,0,0,90
2243767_21108,2243767,21108,2381,2381,2012-08-18,Jan Rajnoch,TR1,0,0,0,0,28
2243767_27861,2243767,27861,524,6894,2012-08-18,Senijad Ibricic,TR1,0,0,0,0,90
2243767_29262,2243767,29262,524,3216,2012-08-18,Ivan,TR1,0,0,0,0,90
2243767_29678,2243767,29678,2381,524,2012-08-18,Ugur Kavuk,TR1,1,0,0,0,90
2243767_3059,2243767,3059,524,524,2012-08-18,Ekrem Dag,TR1,0,0,0,0,31
2243767_32380,2243767,32380,2381,589,2012-08-18,Kadir Bekmezci,TR1,0,0,0,0,90
2243767_33794,2243767,33794,2381,6894,2012-08-18,Erhan Güven,TR1,0,0,0,0,90
2243767_33796,2243767,33796,2381,820,2012-08-18,Doga Kaya,TR1,0,0,0,0,62
2243767_34531,2243767,34531,2381,2381,2012-08-18,Milan Cerny,TR1,1,0,0,0,29
2243767_35275,2243767,35275,524,20,2012-08-18,Serdar Kurtulus,TR1,0,0,0,0,90
2243767_35278,2243767,35278,524,524,2012-08-18,Serdar Özbayraktar,TR1,1,0,0,0,31
2243767_37920,2243767,37920,2381,984,2012-08-18,Kamil Grosicki,TR1,0,0,0,0,61
2243767_45327,2243767,45327,524,524,2012-08-18,Ismael Sosa,TR1,0,0,0,0,90
2243767_49838,2243767,49838,2381,2381,2012-08-18,Michael Eneramo,TR1,0,0,0,0,77
2243767_50483,2243767,50483,2381,868,2012-08-18,Korcan Celikay,TR1,0,0,0,0,90
2243767_53556,2243767,53556,2381,589,2012-08-18,Erman Kilic,TR1,0,0,0,1,90
2243767_56772,2243767,56772,524,524,2012-08-18,Gilles Binya,TR1,0,0,0,0,90
2243767_58621,2243767,58621,524,19789,2012-08-18,Turgut Sahin,TR1,0,0,0,0,59
2243767_64016,2243767,64016,524,126,2012-08-18,Yasin Pehlivan,TR1,0,0,0,0,90
2243767_7023,2243767,7023,524,524,2012-08-18,Bekir Ozan Has,TR1,1,0,0,0,83
2243767_7309,2243767,7309,524,524,2012-08-18,Senol Can,TR1,0,0,0,0,90
2243767_73480,2243767,73480,2381,6646,2012-08-18,Aatif Chahechouhe,TR1,0,0,0,0,13
2243767_76281,2243767,76281,2381,3216,2012-08-18,Ricardo Pedriel,TR1,0,0,1,0,90
2243767_83560,2243767,83560,524,2293,2012-08-18,Muhammet Demir,TR1,0,0,0,0,59
2243767_95967,2243767,95967,524,19771,2012-08-18,Taskin Calis,TR1,0,0,0,0,7
2243768_13389,2243768,13389,449,19771,2012-08-18,Didier Zokora,TR1,0,0,0,0,90
2243768_16816,2243768,16816,449,114,2012-08-18,Tolga Zengin,TR1,0,0,0,0,90
2243768_21370,2243768,21370,1506,6890,2012-08-18,Ugur Ucar,TR1,0,0,0,0,90
2243768_28124,2243768,28124,1506,1506,2012-08-18,Vjekoslav Tomic,TR1,0,0,0,0,90
2243768_28719,2243768,28719,1506,2672,2012-08-18,Sanel Jahic,TR1,0,0,0,0,90
2243768_3132,2243768,3132,1506,126,2012-08-18,Florin Cernat,TR1,1,0,0,1,90
2243768_32844,2243768,32844,449,3205,2012-08-18,Baris Özbek,TR1,0,0,0,0,26
2243768_33570,2243768,33570,1506,3216,2012-08-18,Mehmet Yildiz,TR1,0,0,0,0,90
2243768_34171,2243768,34171,1506,2292,2012-08-18,Hakan Söyler,TR1,0,0,0,0,90
2243768_3531,2243768,3531,449,6890,2012-08-18,Robert Vittek,TR1,0,0,0,0,64
2243768_37091,2243768,37091,1506,3205,2012-08-18,Ilhan Parlak,TR1,0,0,0,0,32
2243768_37839,2243768,37839,449,2293,2012-08-18,Ferhat Öztorun,TR1,0,0,0,0,39
2243768_38768,2243768,38768,1506,12438,2012-08-18,Luton Shelton,TR1,0,0,1,0,57
2243768_40059,2243768,40059,449,524,2012-08-18,Marek Sapara,TR1,0,0,0,0,90
2243768_52979,2243768,52979,449,19771,2012-08-18,Paulo Henrique,TR1,0,0,0,0,6
2243768_55366,2243768,55366,1506,3205,2012-08-18,Larrys Mabiala,TR1,0,0,0,0,90
2243768_55839,2243768,55839,449,126,2012-08-18,Giray Kacar,TR1,1,0,0,0,90
2243768_56386,2243768,56386,449,3840,2012-08-18,Volkan Sen,TR1,0,0,1,0,90
2243768_56528,2243768,56528,1506,126,2012-08-18,Kagan Söylemezgiller,TR1,0,0,0,0,17
2243768_58830,2243768,58830,1506,524,2012-08-18,Birol Hikmet,TR1,0,0,0,0,58
2243768_5967,2243768,5967,1506,4750,2012-08-18,Anthony Seric,TR1,0,0,0,0,90
2243768_70131,2243768,70131,449,44006,2012-08-18,Ondrej Celustka,TR1,0,0,0,0,90
2243768_7345,2243768,7345,449,3216,2012-08-18,Serkan Balci,TR1,0,0,0,0,90
2243768_7444,2243768,7444,1506,19771,2012-08-18,Bilal Kisa,TR1,1,0,0,0,33
2243768_76176,2243768,76176,449,833,2012-08-18,Mustafa Yumlu,TR1,1,0,0,0,90
2243768_831,2243768,831,1506,1506,2012-08-18,Selim Teber,TR1,0,0,0,0,73
2243768_8491,2243768,8491,449,589,2012-08-18,Olcan Adin,TR1,0,0,0,0,90
2243768_85291,2243768,85291,449,152,2012-08-18,Soner Aydoğdu,TR1,0,0,0,1,45
2243770_10121,2243770,10121,36,820,2012-08-18,Orhan Sam,TR1,0,0,0,0,59
2243770_114466,2243770,114466,2292,2292,2012-08-18,Adem Alkasi,TR1,0,0,0,0,90
2243770_15454,2243770,15454,2292,2292,2012-08-18,Fábio Bilica,TR1,0,0,0,0,90
2243770_17140,2243770,17140,36,36,2012-08-18,Mehmet Topuz,TR1,0,0,0,0,31
2243770_18093,2243770,18093,2292,2553,2012-08-18,Julien Faubert,TR1,0,0,0,1,73
2243770_18537,2243770,18537,36,36,2012-08-18,Alex,TR1,1,0,0,0,90
2243770_18828,2243770,18828,36,36,2012-08-18,Milos Krasic,TR1,0,0,0,0,15
2243770_22382,2243770,22382,36,20,2012-08-18,Moussa Sow,TR1,0,0,0,0,90
2243770_27539,2243770,27539,2292,2292,2012-08-18,Vanja Ivesa,TR1,0,0,0,0,90
2243770_2899,2243770,2899,2292,2292,2012-08-18,Hervé Tum,TR1,1,0,1,0,87
2243770_29412,2243770,29412,2292,2292,2012-08-18,Köksal Yedek,TR1,0,0,0,0,90
2243770_32611,2243770,32611,2292,589,2012-08-18,Sezer Badur,TR1,1,0,0,0,90
2243770_3914,2243770,3914,2292,2292,2012-08-18,Pascal Feindouno,TR1,0,0,0,0,3
2243770_39333,2243770,39333,36,7160,2012-08-18,Caner Erkin,TR1,1,0,0,0,90
2243770_4010,2243770,4010,36,234,2012-08-18,Dirk Kuyt,TR1,0,0,1,0,90
2243770_44402,2243770,44402,36,114,2012-08-18,Mehmet Topal,TR1,0,0,0,0,59
2243770_45559,2243770,45559,36,1091,2012-08-18,Miroslav Stoch,TR1,0,0,0,0,90
2243770_51894,2243770,51894,36,114,2012-08-18,Mert Günok,TR1,0,0,0,0,90
2243770_55382,2243770,55382,36,36,2012-08-18,Cristian,TR1,0,0,0,1,31
2243770_58713,2243770,58713,2292,2292,2012-08-18,Murat Kayali,TR1,1,0,0,0,76
2243770_58879,2243770,58879,2292,2292,2012-08-18,Gökhan Emreciksin,TR1,0,0,0,0,14
2243770_7025,2243770,7025,36,1467,2012-08-18,Selcuk Sahin,TR1,0,0,0,0,75
2243770_7087,2243770,7087,2292,2292,2012-08-18,Bülent Ertugrul,TR1,1,0,0,0,90
2243770_7319,2243770,7319,36,39722,2012-08-18,Egemen Korkmaz,TR1,0,0,0,0,90
2243770_7401,2243770,7401,36,6890,2012-08-18,Bekir Irtegün,TR1,1,0,0,0,90
2243770_80814,2243770,80814,2292,2292,2012-08-18,Hrvoje Spahija,TR1,0,0,0,0,17
2243770_8709,2243770,8709,2292,820,2012-08-18,Sedat Bayrak,TR1,2,0,0,0,65
2243770_92899,2243770,92899,2292,410,2012-08-18,Marvin Zeegelaar,TR1,0,0,0,0,90
2244383_119878,2244383,119878,940,1244,2012-08-18,Toni Dovale,ES1,0,0,0,0,11
2244383_119905,2244383,119905,940,605,2012-08-18,Hugo Mallo,ES1,1,0,0,0,90
2244383_127457,2244383,127457,940,940,2012-08-18,Álex López,ES1,0,0,0,0,90
2244383_138803,2244383,138803,1084,3302,2012-08-18,Francisco Portillo,ES1,0,0,0,0,71
2244383_14192,2244383,14192,1084,294,2012-08-18,Eliseu,ES1,0,0,0,0,13
2244383_15715,2244383,15715,940,940,2012-08-18,Borja Oubiña,ES1,1,0,0,0,90
2244383_17491,2244383,17491,940,3709,2012-08-18,Roberto Lago,ES1,0,0,0,0,88
2244383_19948,2244383,19948,1084,180,2012-08-18,Willy Caballero,ES1,0,0,0,0,90
2244383_22550,2244383,22550,1084,1084,2012-08-18,Weligton,ES1,0,0,0,0,90
2244383_238291,2244383,238291,1084,29228,2012-08-18,Fabrice Olinga,ES1,0,0,1,0,32
2244383_29055,2244383,29055,1084,762,2012-08-18,Jesús Gámez,ES1,0,0,0,0,90
2244383_2963,2244383,2963,1084,714,2012-08-18,Martín Demichelis,ES1,0,0,0,0,90
2244383_30677,2244383,30677,940,940,2012-08-18,Gustavo Cabral,ES1,0,0,0,0,90
2244383_3172,2244383,3172,940,940,2012-08-18,Quique de Lucas,ES1,0,0,0,0,90
2244383_39151,2244383,39151,940,2687,2012-08-18,Augusto Fernández,ES1,0,0,0,0,79
2244383_45646,2244383,45646,1084,2441,2012-08-18,Diego Buonanotte,ES1,0,0,0,1,19
2244383_51545,2244383,51545,940,940,2012-08-18,Mario Bermejo,ES1,0,0,0,0,2
2244383_5513,2244383,5513,1084,40,2012-08-18,Jérémy Toulalan,ES1,0,0,0,0,90
2244383_57922,2244383,57922,940,940,2012-08-18,Cristian Bustos,ES1,0,0,0,0,79
2244383_58341,2244383,58341,940,5358,2012-08-18,Javi Varas,ES1,0,0,0,0,90
2244383_58874,2244383,58874,1084,82,2012-08-18,Ignacio Camacho,ES1,0,0,0,0,90
2244383_64419,2244383,64419,940,3999,2012-08-18,Joan Tomás,ES1,0,0,0,0,11
2244383_64545,2244383,64545,1084,367,2012-08-18,Sebastián Fernández,ES1,0,0,0,0,58
2244383_72047,2244383,72047,940,940,2012-08-18,Iago Aspas,ES1,0,0,0,0,90
2244383_72087,2244383,72087,940,940,2012-08-18,Andres Tuñez,ES1,0,0,0,0,90
2244383_7663,2244383,7663,1084,150,2012-08-18,Joaquín,ES1,0,0,0,0,77
2244383_85288,2244383,85288,1084,150,2012-08-18,Isco,ES1,0,0,0,0,90
2244384_15956,2244384,15956,368,368,2012-08-18,Jesús Navas,ES1,0,0,0,0,90
2244384_16595,2244384,16595,3709,3709,2012-08-18,Juan Valera,ES1,1,0,0,0,90
2244384_184218,2244384,184218,368,368,2012-08-18,Javi Hervás,ES1,0,0,0,0,8
2244384_18644,2244384,18644,368,2687,2012-08-18,Álvaro Negredo,ES1,0,0,1,0,67
2244384_25812,2244384,25812,368,41,2012-08-18,Emir Spahic,ES1,1,0,0,0,90
2244384_26065,2244384,26065,3709,681,2012-08-18,Miguel Ángel Moyá,ES1,0,0,0,0,90
2244384_2623,2244384,2623,368,167,2012-08-18,Piotr Trochowski,ES1,0,0,0,0,82
2244384_32467,2244384,32467,368,368,2012-08-18,Ivan Rakitic,ES1,1,0,0,1,90
2244384_34370,2244384,34370,368,367,2012-08-18,Diego López,ES1,0,0,0,0,90
2244384_35539,2244384,35539,3709,1084,2012-08-18,Mehdi Lacen,ES1,0,0,0,0,77
2244384_35562,2244384,35562,3709,3709,2012-08-18,Ángel Lafita,ES1,0,0,0,0,90
2244384_37399,2244384,37399,368,1533,2012-08-18,Manu del Moral,ES1,1,0,0,0,15
2244384_45305,2244384,45305,3709,1084,2012-08-18,Miguel Torres,ES1,1,0,0,0,90
2244384_45314,2244384,45314,368,380,2012-08-18,Federico Fazio,ES1,0,0,1,0,90
2244384_51587,2244384,51587,3709,1533,2012-08-18,Pedro León,ES1,1,0,0,1,90
2244384_57791,2244384,57791,3709,3709,2012-08-18,Diego Castro,ES1,0,0,0,0,52
2244384_57818,2244384,57818,3709,3709,2012-08-18,Míchel Madera,ES1,0,0,0,0,45
2244384_57866,2244384,57866,3709,3709,2012-08-18,Adrián Colunga,ES1,0,0,0,0,13
2244384_58001,2244384,58001,3709,367,2012-08-18,Miku Fedor,ES1,0,0,0,0,90
2244384_58178,2244384,58178,3709,24,2012-08-18,David Abraham,ES1,0,0,0,0,90
2244384_60889,2244384,60889,368,1025,2012-08-18,Gary Medel,ES1,1,0,0,0,90
2244384_65301,2244384,65301,3709,2448,2012-08-18,Xavi Torres,ES1,0,0,0,0,45
2244384_69819,2244384,69819,368,1301,2012-08-18,Baba,ES1,0,0,0,0,23
2244384_7593,2244384,7593,368,897,2012-08-18,Fernando Navarro,ES1,0,0,0,0,90
2244384_7717,2244384,7717,368,714,2012-08-18,José Antonio Reyes,ES1,0,0,0,1,75
2244384_7781,2244384,7781,3709,1108,2012-08-18,Alexis Ruano,ES1,1,0,1,0,90
2244384_93664,2244384,93664,3709,589,2012-08-18,Abdelaziz Barrada,ES1,0,0,0,0,38
2244384_99632,2244384,99632,368,368,2012-08-18,Cicinho,ES1,0,0,0,0,90
2244385_112668,2244385,112668,237,1237,2012-08-18,Tomer Hemed,ES1,0,0,2,0,90
2244385_139895,2244385,139895,237,1108,2012-08-18,Tomás Pina,ES1,0,0,0,0,81
2244385_141835,2244385,141835,714,714,2012-08-18,Álvaro Vázquez,ES1,0,0,0,0,64
2244385_14342,2244385,14342,237,237,2012-08-18,José Nunes,ES1,1,0,0,0,90
2244385_147483,2244385,147483,237,19789,2012-08-18,Michaël Pereira,ES1,0,0,0,1,90
2244385_15955,2244385,15955,237,237,2012-08-18,Josep Lluís Martí,ES1,1,0,0,0,9
2244385_176298,2244385,176298,237,441,2012-08-18,Marc Fernández,ES1,0,0,0,0,16
2244385_184767,2244385,184767,237,385,2012-08-18,Ximo Navarro,ES1,0,0,0,0,90
2244385_198047,2244385,198047,714,714,2012-08-18,Cristian Gómez,ES1,0,0,0,1,81
2244385_203043,2244385,203043,237,1531,2012-08-18,Pedro Bigas,ES1,0,0,0,0,90
2244385_203108,2244385,203108,714,714,2012-08-18,Christian Alfonso,ES1,0,0,0,0,22
2244385_28005,2244385,28005,714,3368,2012-08-18,Joan Verdú,ES1,0,0,0,0,90
2244385_3495,2244385,3495,237,237,2012-08-18,Dudu Aouate,ES1,0,0,0,0,90
2244385_35540,2244385,35540,237,3368,2012-08-18,Víctor Casadesús,ES1,0,0,0,0,90
2244385_38817,2244385,38817,714,714,2012-08-18,Sergio Tejera,ES1,0,0,0,0,9
2244385_44139,2244385,44139,714,714,2012-08-18,Juan Albín,ES1,0,0,0,0,90
2244385_45639,2244385,45639,714,1245,2012-08-18,Mubarak Wakaso,ES1,1,0,1,0,68
2244385_51046,2244385,51046,714,681,2012-08-18,Héctor Moreno,ES1,0,0,0,0,90
2244385_53332,2244385,53332,714,714,2012-08-18,Juan Forlín,ES1,0,0,0,0,90
2244385_54996,2244385,54996,237,653,2012-08-18,João Victor,ES1,0,0,0,0,35
2244385_55135,2244385,55135,714,367,2012-08-18,Cristian Álvarez,ES1,0,0,0,0,90
2244385_59558,2244385,59558,237,641,2012-08-18,Emilio Nsue,ES1,1,0,0,1,74
2244385_63290,2244385,63290,714,714,2012-08-18,Víctor Sánchez,ES1,1,0,0,0,90
2244385_72310,2244385,72310,714,714,2012-08-18,Javi López,ES1,0,0,0,0,90
2244385_72315,2244385,72315,237,16795,2012-08-18,Javi Márquez,ES1,0,0,0,0,55
2244385_7486,2244385,7486,714,204,2012-08-18,Joan Capdevila,ES1,0,0,0,0,90
2244385_7723,2244385,7723,237,237,2012-08-18,Antonio López,ES1,0,0,0,0,90
2244385_9335,2244385,9335,714,3329,2012-08-18,Rui Fonte,ES1,0,0,0,0,26
2250177_101785,2250177,101785,192,192,2012-08-18,Bart Biemans,NL1,0,0,0,0,38
